,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
90,2020-06-06,"Very effective. More than 90% alcohol content. Hands feel real clean. Price effective for given quantity. Yes, I added the pump to it.",Awesome product,5,0.40399999999999997,0.0,0.596,0.9039,Positive
91,2020-05-22,Low quality and bad smell this cannot be Lifebuoy. Must be a fake / duplicate product.,"Duplicate, it is not Lifebuoy.",1,0.0,0.442,0.5579999999999999,-0.8271,Negative
92,2020-05-24,"Not as gown in the picture, cap different. It must be duplicate for sure. It's cheating. The product should be as it is shown in the depicted picture. The item is also non-returnable. Better do not buy this item.",Duplicate not as shown.,1,0.11599999999999999,0.08,0.804,0.1531,Positive
93,2020-05-17,Very nice product. Fully satisfied.And thanks to Amazon to get excellent delivery.,Best Sanitizer Rub,5,0.593,0.0,0.40700000000000003,0.8927,Positive
94,2020-05-23,I have had used a smaller version of lifebuoy that was perfect this new product seems to have been different. I cant say its perfect sanitizer. Its looking like a diluted version. Prefer not to use,Product seems different feels its diluted than oiriginal,1,0.254,0.0,0.746,0.872,Positive
95,2020-07-04,Ive alrady use small lifeboy 50ml bottle that was gelly and this 250ml but was not jelly its somewhat liquid and smell was diffrent from small one, grinning_face_with_sweat  grinning_face_with_sweat ,2,0.0,0.0,1.0,0.0,Neutral
96,2020-08-08,It is very difficult for me to assess the item. Need a lab test to know purity. But I love this brand., thumbs_up ,5,0.226,0.07400000000000001,0.7,0.7099,Positive
97,2020-06-05,It is different which I have used before....It smells different .....Looks different... zipper-mouth_face , zipper-mouth_face ,2,0.0,0.0,1.0,0.0,Neutral
98,2020-08-24,"I have ordered 2 pieces, one was a fine sealed pack, but the other one was damaged from the upper side, as you can see the packaging is so bad that some sanitizer came out of the bottle means wastage of the product.As a product, its good, having a soothing smell and a bit thick one.",Worst kind of packaging lead to damage of the bottle and wastage of the sanitizer.,3,0.13,0.159,0.711,-0.5976,Negative
99,2020-05-13,product as displayed,quality,5,0.0,0.0,1.0,0.0,Neutral
100,2020-05-20,Ethanol based disinfectant... This product is not good for applying in hand. Not useful in present situation of covid-19 protection... Only came to know after purchasing the product... Playing with the life of the people?! Please kindly clarify the actual usage of the product if I am wrong...,Is this good for CoViD-19 protection?!,2,0.191,0.085,0.7240000000000001,0.7167,Positive
101,2020-05-19,A must buy product from the reputed brand. price is also best when it compares with other brands. For the next few months this is the must buy item in your grocessary list.,Safety In Today's Time,5,0.11900000000000001,0.0,0.8809999999999999,0.6369,Positive
102,2020-06-02,I have received damaged products and quantity is also very less. I am not satisfied with this seller .  pouting_face ,Received demaged products and quantity also very less .,1,0.0,0.249,0.7509999999999999,-0.6083,Negative
103,2020-07-19,Great quality. Worth of money and reasonable price. Strongly suggest the branded sanitizers.,Great quality.,5,0.44799999999999995,0.0,0.552,0.7964,Positive
104,2020-07-29,The packaging of the product was torn at the time of delivery. The product has been delivered exactly as shown in the picture. It seems that some liquids have fell from the bottle and thus spoiled its packaging. I am not at all satisfied at your service.,Pathetic service by Amazon,1,0.0,0.09,0.91,-0.5158,Negative
105,2020-05-22,I'm using regular lifebuoy sanitizer. But this time I'm not satisfied with this quality...Its feel like a fake product....,Feel it's not an original product,1,0.128,0.281,0.591,-0.5991,Negative
106,2020-05-20,The smell of this product is not as per previous Lifebuoy Hand Sanitizer. It gives weird smell.,Weird Smell,1,0.161,0.085,0.754,0.3612,Positive
107,2020-08-05,"I receive the open box, its not good please replaced the Product,box is open and product not have a sealed,how to use this product please help me ,call me now","We receive open box ,what to do",1,0.08199999999999999,0.192,0.727,-0.3879,Negative
108,2020-06-26,I ordered it specially bcoz it used to have a good smell and brand is reliable..but disappointed with the new fruity smell and seems not to be very effective also.,Disssappointed by smell,4,0.183,0.09,0.727,0.4927,Positive
109,2020-05-16,Product which received is with different colour cap and shown on image is different,Different colour cap,1,0.0,0.0,1.0,0.0,Neutral
110,2020-06-29,"Everything is fine with this, except for the fact that it sometimes causes mild irritation ( itching ) on the hands. But maybe that's just for sensitive skin like mine. The scent is kinda too strong, initially.",It's okay.,4,0.20800000000000002,0.051,0.741,0.7602,Positive
111,2020-05-18,Order 5 units....received 4,Received 4 units,1,0.0,0.0,1.0,0.0,Neutral
112,2020-05-21,Very useful and valuable product at this price....thank you Amazon for the fastest dilevry....and ofcourse lifebouy is a brand which we were using from our childhood...,Valuable product,5,0.273,0.0,0.727,0.8051,Positive
113,2020-06-29,First it is very over price. You can get in very less price from thers brand. See you need a alcohol based sanitizer for dsafety so you can choose other brand...,very over priced,4,0.0,0.0,1.0,0.0,Neutral
114,2020-05-20,Don't buy this during this situation as it includes Alcohol used for industrial use and is toxicated.... Instead go for Lifebuoy TOTAL 10 Sanitizer and is available on AMAZON ITSELF,GOOD PRODUCT BUT NOT THE BEST,3,0.077,0.0,0.9229999999999999,0.34700000000000003,Positive
115,2020-07-06,Lifebuoy did a remarkable job offering cheapest sanitizer for this quantity having 75% ethyl alcohol.This proportion is enough to kill corona,Best sanitizer for this price,5,0.13699999999999998,0.179,0.684,-0.2732,Negative
116,2020-08-14,Standard alcohol based sanitizer. This has a final concentration of approx 75% while some other brands use marketing tactics to sell sanitizers with lower concentration while labelling them as 75 percent. Neutral colour and typical scent.,"Satisfactory product, approx 75% final concentration.",5,0.0,0.061,0.9390000000000001,-0.29600000000000004,Negative
117,2020-06-08,Must Buy Product.  thumbs_up Perfect Price For Perfect Product  thumbs_up Happy With Quality  red_heart_selector ,Value For Money,4,0.502,0.0,0.498,0.9022,Positive
118,2020-06-05,Loved this sanitizer. It has lovely mild fragrance plus it's not too watery or too thick. It has gel like consistency and does the job perfectly.,"Loved the sanitizer, kills 99.99% germs.",5,0.396,0.0,0.604,0.9371,Positive
119,2020-05-30,"There are two different types of packaging but no issues with the authenticity. The scent is as usual, not very strong.",Good sanitizer,4,0.0,0.26,0.74,-0.7703,Negative
120,2020-07-06,Scent is very bad. And it doesn't come with the packaging shown in the picture.,Worst sanitizer,1,0.0,0.213,0.787,-0.5849,Negative
121,2020-07-14,"Seal was open, it was wrapped with a temporary cello tape and even the pump was broken.",Waste of money,1,0.0,0.171,0.8290000000000001,-0.4767,Negative
122,2020-06-08,There is no fragnance in the product the smaller pack have very beautiful smell in it but it is a totally different product u will get a strong alchoholic scent from it.,Not recommended,1,0.203,0.046,0.75,0.7541,Positive
123,2020-05-16,It has a strawberry tinge. Should have mentioned that on the product. As usage it is good. The that strawberry tinge is unbearable,Strawberry tinge do check,3,0.121,0.0,0.879,0.4404,Positive
124,2020-06-09,Receives in good condition.....But don't know its original or not.....As lifebuoy sells Its Sanitisers as Lifebuoy Total 10 sanitisers...but in the product Total 10 is not mentioned and total composition is also not mentioned...so.....,Don't know either original or fake.....Lifebuoy Total 10 branding missing,2,0.079,0.053,0.868,0.2354,Positive
125,2020-06-02,this product is so good that I cant explain....the acking is sterdy and hygnic,Best,5,0.23800000000000002,0.0,0.762,0.5777,Positive
126,2020-05-23,"Disgusting smell, harsh on skin, not the usual lifebuoy sanitizer.. I guess they have outsourced production for meeting heavy demand. Very Poor quality..",Not the usual lifebuoy sanitizer !,1,0.0,0.38299999999999995,0.617,-0.8805,Negative
