,Unnamed: 0,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
93,93,2020-06-21,"The package was open and the cap of one of the bottles was open. Also, there was no seal on the spray. It seemed half of the cans were used. Very disappointed wouldn't recommend this to anyone. In the time when hygiene is if utmost importance, I feel that it's a duplicate product and shouldn't be used.",Don't buy,1,0.041,0.13,0.83,-0.6669,Negative
94,94,2020-08-05,"Dont buy , mine product was in good condition and package too no issue there but less quantity feels half bottle, won't buy again in future, go for Savlon it is far better, Lifebuoy cheating",Bad enough,1,0.137,0.154,0.709,-0.1779,Negative
95,95,2020-08-19,At least they could give a standard size with respect to the money they are charging. I am not sure how much bacteria it kills as I do not have a way to measure it.,its very small.,3,0.085,0.149,0.766,-0.3318,Negative
96,96,2020-06-11,Quantity is very less on that price. Not worth buying this product.,Absolutely not value for money. Quantity is very less at the price they are selling,1,0.0,0.132,0.868,-0.1695,Negative
97,97,2020-06-10,It's just an useless fake product. Don't waste your money on purchasing this. Just looks like some detergent water,Useless product,1,0.188,0.229,0.583,-0.2658,Negative
98,98,2020-09-06,"Won't buy again, I don't understand what's so special about this specific spray and how is it better than the other sprays by Savlon and Dettol.for INR 149, you get just 75ml of this spray.","expensive, almost 2 time costlier than Dettol / Savlon sprays",3,0.166,0.0,0.834,0.75,Positive
99,99,2020-09-30,I like the portable and handy packaging. It can easily fit in your bag. Easy to use and decent fragrance. Price could have little better for the amount they have offering,Portable and handy,3,0.34,0.0,0.66,0.8981,Positive
100,100,2020-06-03,Very small quantity. Wanted to order more but there is limit on two small bottles of just 75ml. Ordering this very small bottle in limited quantity is not worth the effort.,Very small quantity,1,0.0,0.13,0.87,-0.5186,Negative
101,101,2020-05-26,I am very disappointedThe amount is really less and the sprayers not even working properly. Loss of money and Amazon not even allowing to return it.We have much better product available in the marketNo need to choose this,Pathetic product,1,0.112,0.056,0.831,0.3182,Positive
102,102,2020-09-28,This product is very good. This product is easy to carry anyware. It is safe to use on skin and surfaces . Kills 99.9 percent of bacteria and viruses. I bought this product for my brother. The quality of this product is very good.,Helpful and easy to carry anyware,5,0.231,0.066,0.702,0.8265,Positive
103,103,2020-06-22,The brand speaks for itself. Lifebuoy is known and trusted for years now and this product also lives upto the expectations. No strong fragrance and easy to use. And in this covid situation it is a must buy.,Must have,5,0.209,0.049,0.742,0.7964,Positive
104,104,2020-08-07,product is good it's not work only water but I think it was used on because seal was open but overall it is good product you can buy this,Overall it's fine but for me I got the seal open,3,0.182,0.0,0.818,0.7003,Positive
105,105,2020-09-01,"Lifebuoy Antibacterial Germ Kill Spray (No Gas) – Safe on Skin, Safe on Surfaces, 75ml(2 bottles) was delivered on 1st September 2020, none of the bottle had the bottle cap, by looking into the item it makes me feel like i got a used product not the new one. very much disappointed with this product. this is very small and very expensive.",Very small and expensive,1,0.118,0.115,0.767,-0.197,Negative
106,106,2020-08-08,"As you know that Lifebuoy is a renowned brand from many years and they always maintain their standard and this product is also not an exception. If you are travelling in flight then it is the best product for you .Pros  easy to use, good brandCons  costly compare to other products.",Best spray sanitiser in the market if you are travelling through flight.,5,0.174,0.024,0.801,0.8625,Positive
107,107,2020-05-26,1. There is no seal or cover on the spray nozzle2. When you spray the sanitizer it does not evaporte. It stays on the surface as liquid for a very long time. This was not expected of a sanitizer that claims containing 70% alcohol,No seal on the nozzle and not valatile,2,0.0,0.051,0.949,-0.296,Negative
108,108,2020-06-10,I have received two damaged products . But since I need it from travel I'm not returning it. The quantity is small for the price. This product is overpriced . Savlon is better.,Overpriced product &amp; Recived damaged product,3,0.117,0.059,0.823,0.4404,Positive
109,109,2020-05-29,"It doesn’t dry out instantly, so not a convenient product",Branded company with untrue promise,3,0.0,0.0,1.0,0.0,Neutral
110,110,2020-06-12,* fragrance is decent* alcohol content is not much as I have used other better ones earlier but they were not in spray form so I ordered this.* Not bad but yeah not the best either.,It's dilute - I doubt the effectiveness,3,0.138,0.165,0.697,-0.2867,Negative
111,111,2020-06-22,The bottles are very tiny in size - they do smell nice when sprayed however once you leave them on the surface like a table top or door knob they feel sticky after the spray dries .,Smells better than dettol spray but costly for the size,3,0.185,0.031,0.783,0.7096,Positive
112,112,2020-07-20,It is a good product but according to me its a expensive one i think they should increase the quantity a bit i guess 400-500 ml then it will be a value for money product,Good but Expensive,3,0.235,0.0,0.765,0.7906,Positive
113,113,2020-05-30,Its good but it doesnt have pressure inside can ! Dont know why company is using metal body which is normal sprey ! Otherwise all good.,Good but...,4,0.293,0.0,0.707,0.8279,Positive
114,114,2020-06-08,"Very handy product, I received it with no cap and felt like it is sprayed several times, not sure how this can happen from Amazon. Overall product is must have with you.",Good product,4,0.119,0.118,0.764,0.0098,Positive
115,115,2020-10-01,"A very effective product with spray bottle to kill germs, bacterias present on different surfaces instantly and prevent spreading of viruses inside house. No harsh chemical is used. no side effect on human skin as it has glycerin to keep the skin soft and moisturised. Portable to carry anywhere. Helpful in corona pandemic.","portable, kill germs, value for money",5,0.113,0.187,0.7,-0.6915,Negative
116,116,2020-05-28,Very small compared to dettol disinfectant spray which is triple the size and the same price,Not worth the money,1,0.0,0.0,1.0,0.0,Neutral
117,117,2020-09-07,I have used lifebuoy spary earlier too. It's noozle was of black color and we'll fitted with the can. This one looks duplicate as it's noozle is white and not well fitted. Amazon seems to not checking the genuinety of it's products. Will never order again.,Looks like fake copy,1,0.0,0.072,0.928,-0.3252,Negative
118,118,2020-06-20,I have used many sanitizer but these is the best sanitizer i have used ever. Spray technology helps a lot. Also the seller is providing it with a perfect discounted price. And the packaging was secured. It is easy to use,Best sanitizer with all round performance.,5,0.425,0.0,0.575,0.9749,Positive
119,119,2020-06-24,"Not Packed, Not sealed, open cap, Half of Bottle full in the time of received, Low/wrong manegment in packaging, Value zero. Put in another item package.",3rd class packaging and item also half fill.,1,0.088,0.0,0.912,0.34,Positive
120,120,2020-08-03,I am sensitive to strong fragrance but this spray has very mild scent so it din bother me!l.Its easy to use and its travel friendly due to its compact size.Packaging was good.,Keeps You Safe! Handy and mildly scented.,5,0.329,0.08,0.592,0.8989,Positive
121,121,2020-07-13,"The scent of this is very good. Few sanitizers are foul smelling (may be effective though). but this is very pleasant.One important thing is that, it doesn't spray properly. I got two and both are like that. If we press, it sprinkles and also drops can also be seen. Expected that a fine spraying like deodorants. but ok.",Not a perfect sprayer/sprinkler,4,0.272,0.0,0.728,0.9457,Positive
